year,avg_life_exp,country_code,Country_Name
2025,,TUV,
2026,,TUV,
2027,,TUV,
2028,,TUV,
2029,,TUV,
2030,,TUV,
2031,,TUV,
2032,,TUV,
2033,,TUV,
2034,,TUV,
2035,,TUV,
2036,,TUV,
2037,,TUV,
2038,,TUV,
2039,,TUV,
2040,,TUV,
2041,,TUV,
2042,,TUV,
2043,,TUV,
2044,,TUV,
2045,,TUV,
2046,,TUV,
2047,,TUV,
2048,,TUV,
2049,,TUV,
2050,,TUV,
1960,37.961999999999996,GNQ,
1961,38.303000000000004,GNQ,
1962,38.643,GNQ,
1963,38.981,GNQ,
1964,39.319,GNQ,
1965,39.655,GNQ,
1966,39.99,GNQ,
1967,40.323,GNQ,
1968,40.655,GNQ,
1969,40.986000000000004,GNQ,
1970,41.31,GNQ,
1971,41.618,GNQ,
1972,41.912,GNQ,
1973,42.198,GNQ,
1974,42.49100000000001,GNQ,
1975,42.82,GNQ,
1976,43.22,GNQ,
1977,43.708,GNQ,
1978,44.286,GNQ,
1979,44.942,GNQ,
1980,45.64,GNQ,
1981,46.335,GNQ,
1982,46.983000000000004,GNQ,
1983,47.553999999999995,GNQ,
1984,48.037,GNQ,
1985,48.442,GNQ,
1986,48.792,GNQ,
1987,49.128,GNQ,
1988,49.481,GNQ,
1989,49.865,GNQ,
1990,50.287,GNQ,
1991,50.747,GNQ,
1992,51.231,GNQ,
1993,51.721000000000004,GNQ,
1994,52.208,GNQ,
1995,52.683,GNQ,
1996,53.136,GNQ,
1997,53.56100000000001,GNQ,
1998,53.953,GNQ,
1999,54.306999999999995,GNQ,
2000,54.618,GNQ,
2001,54.879,GNQ,
2002,55.098,GNQ,
2003,55.285,GNQ,
2004,55.452,GNQ,
2005,55.615,GNQ,
2006,55.795,GNQ,
2007,56.003,GNQ,
2008,56.248000000000005,GNQ,
2009,56.533,GNQ,
2010,56.855,GNQ,
2011,57.203,GNQ,
2012,57.562,GNQ,
2013,57.919,GNQ,
2014,58.266000000000005,GNQ,
2015,58.603,GNQ,
2016,58.931999999999995,GNQ,
2017,59.25899999999999,GNQ,
2018,59.586999999999996,GNQ,
2019,59.918,GNQ,
2020,,GNQ,
2021,,GNQ,
2022,,GNQ,
2023,,GNQ,
2024,,GNQ,
2025,61.879,GNQ,
2026,,GNQ,
2027,,GNQ,
2028,,GNQ,
2029,,GNQ,
2030,63.376000000000005,GNQ,
2031,,GNQ,
2032,,GNQ,
2033,,GNQ,
2034,,GNQ,
2035,64.736,GNQ,
2036,,GNQ,
2037,,GNQ,
2038,,GNQ,
2039,,GNQ,
2040,65.964,GNQ,
2041,,GNQ,
2042,,GNQ,
2043,,GNQ,
2044,,GNQ,
2045,67.074,GNQ,
2046,,GNQ,
2047,,GNQ,
2048,,GNQ,
2049,,GNQ,
2050,68.059,GNQ,
1960,39.344,GNB,
1961,39.64,GNB,
1962,39.952,GNB,
1963,40.281,GNB,
1964,40.625,GNB,
1965,40.98,GNB,
1966,41.335,GNB,
1967,41.681999999999995,GNB,
1968,42.018,GNB,
1969,42.343,GNB,
1970,42.659,GNB,
1971,42.974,GNB,
1972,43.298,GNB,
1973,43.636,GNB,
1974,43.992,GNB,
1975,44.369,GNB,
1976,44.766999999999996,GNB,
1977,45.181999999999995,GNB,
1978,45.606,GNB,
1979,46.035,GNB,
1980,46.458999999999996,GNB,
1981,46.869,GNB,
1982,47.26,GNB,
1983,47.629,GNB,
1984,47.978,GNB,
1985,48.312,GNB,
1986,48.638999999999996,GNB,
1987,48.968,GNB,
1988,49.306999999999995,GNB,
1989,49.655,GNB,
1990,50.013000000000005,GNB,
1991,50.373000000000005,GNB,
1992,50.729,GNB,
1993,51.074,GNB,
1994,51.406000000000006,GNB,
1995,51.72,GNB,
1996,52.016999999999996,GNB,
1997,52.298,GNB,
1998,52.568000000000005,GNB,
1999,52.833999999999996,GNB,
2000,53.098,GNB,
2001,53.36600000000001,GNB,
2002,53.641999999999996,GNB,
2003,53.934,GNB,
2004,54.246,GNB,
2005,54.592,GNB,
2006,54.982,GNB,
2007,55.416000000000004,GNB,
2008,55.888999999999996,GNB,
2009,56.391000000000005,GNB,
2010,56.903999999999996,GNB,
2011,57.405,GNB,
2012,57.876000000000005,GNB,
2013,58.303999999999995,GNB,
2014,58.68600000000001,GNB,
2015,59.023999999999994,GNB,
2016,59.32899999999999,GNB,
2017,59.62,GNB,
2018,59.913000000000004,GNB,
2019,60.213,GNB,
2020,,GNB,
2021,,GNB,
2022,,GNB,
2023,,GNB,
2024,,GNB,
2025,62.105,GNB,
2026,,GNB,
2027,,GNB,
2028,,GNB,
2029,,GNB,
2030,63.578,GNB,
2031,,GNB,
2032,,GNB,
2033,,GNB,
2034,,GNB,
2035,64.938,GNB,
2036,,GNB,
2037,,GNB,
2038,,GNB,
2039,,GNB,
2040,66.185,GNB,
2041,,GNB,
2042,,GNB,
2043,,GNB,
2044,,GNB,
2045,67.303,GNB,
2046,,GNB,
2047,,GNB,
2048,,GNB,
2049,,GNB,
2050,68.309,GNB,
1960,49.652,SDN,
1961,50.08,SDN,
1962,50.498999999999995,SDN,
1963,50.911,SDN,
1964,51.318999999999996,SDN,
1965,51.724,SDN,
1966,52.129,SDN,
1967,52.534,SDN,
1968,52.935,SDN,
1969,53.327,SDN,
1970,53.703,SDN,
1971,54.055,SDN,
1972,54.376999999999995,SDN,
1973,54.663999999999994,SDN,
1974,54.915,SDN,
1975,55.126000000000005,SDN,
1976,55.3,SDN,
1977,55.441,SDN,
1978,55.558,SDN,
1979,55.658,SDN,
1980,55.748000000000005,SDN,
1981,55.836000000000006,SDN,
1982,55.925,SDN,
1983,56.021,SDN,
1984,56.129,SDN,
1985,56.25,SDN,
1986,56.382,SDN,
1987,56.523999999999994,SDN,
1988,56.675,SDN,
1989,56.838,SDN,
1990,57.022,SDN,
1991,57.232,SDN,
1992,57.475,SDN,
1993,57.753,SDN,
1994,58.065,SDN,
1995,58.409,SDN,
1996,58.782,SDN,
1997,59.176,SDN,
1998,59.583,SDN,
1999,59.998000000000005,SDN,
2000,60.416000000000004,SDN,
2001,60.833,SDN,
2002,61.25,SDN,
2003,61.667,SDN,
2004,62.081,SDN,
2005,62.493,SDN,
2006,62.906000000000006,SDN,
2007,63.32,SDN,
2008,63.733999999999995,SDN,
2009,64.145,SDN,
2010,64.545,SDN,
2011,64.926,SDN,
2012,65.28399999999999,SDN,
2013,65.615,SDN,
2014,65.919,SDN,
2015,66.19800000000001,SDN,
2016,66.457,SDN,
2017,66.705,SDN,
2018,66.947,SDN,
2019,67.187,SDN,
2020,,SDN,
2021,,SDN,
2022,,SDN,
2023,,SDN,
2024,,SDN,
2025,68.628,SDN,
2026,,SDN,
2027,,SDN,
2028,,SDN,
2029,,SDN,
2030,69.748,SDN,
2031,,SDN,
2032,,SDN,
2033,,SDN,
2034,,SDN,
2035,70.785,SDN,
2036,,SDN,
2037,,SDN,
2038,,SDN,
2039,,SDN,
2040,71.76,SDN,
2041,,SDN,
2042,,SDN,
2043,,SDN,
2044,,SDN,
2045,72.669,SDN,
2046,,SDN,
2047,,SDN,
2048,,SDN,
2049,,SDN,
2050,73.524,SDN,
1960,71.685,LUX,
1961,72.00399999999999,LUX,
1962,72.29,LUX,
1963,72.538,LUX,
1964,72.748,LUX,
1965,72.92,LUX,
1966,73.057,LUX,
1967,73.17,LUX,
1968,73.273,LUX,
1969,73.376,LUX,
1970,73.492,LUX,
1971,73.633,LUX,
1972,73.804,LUX,
1973,74.005,LUX,
1974,74.236,LUX,
1975,74.491,LUX,
1976,74.757,LUX,
1977,75.024,LUX,
1978,75.283,LUX,
1979,75.53399999999999,LUX,
1980,75.785,LUX,
1981,76.046,LUX,
1982,76.33,LUX,
1983,76.639,LUX,
1984,76.971,LUX,
1985,77.313,LUX,
1986,77.649,LUX,
1987,77.96300000000001,LUX,
1988,78.24600000000001,LUX,
1989,78.494,LUX,
1990,78.71,LUX,
1991,79.1,LUX,
1992,79.1,LUX,
1993,79.4,LUX,
1994,79.7,LUX,
1995,80.2,LUX,
1996,79.9,LUX,
1997,79.8,LUX,
1998,80.5,LUX,
1999,81.1,LUX,
2000,81.1,LUX,
2001,81.0,LUX,
2002,81.5,LUX,
2003,80.8,LUX,
2004,82.4,LUX,
2005,82.3,LUX,
2006,81.9,LUX,
2007,82.2,LUX,
2008,83.1,LUX,
2009,83.3,LUX,
2010,83.5,LUX,
2011,83.6,LUX,
2012,83.8,LUX,
2013,83.9,LUX,
2014,85.2,LUX,
2015,84.7,LUX,
2016,85.4,LUX,
2017,84.4,LUX,
2018,84.6,LUX,
2019,84.7,LUX,
2020,,LUX,
2021,,LUX,
2022,,LUX,
2023,,LUX,
2024,,LUX,
2025,85.06700000000001,LUX,
2026,,LUX,
2027,,LUX,
2028,,LUX,
2029,,LUX,
2030,85.667,LUX,
2031,,LUX,
2032,,LUX,
2033,,LUX,
2034,,LUX,
2035,86.255,LUX,
2036,,LUX,
2037,,LUX,
2038,,LUX,
2039,,LUX,
2040,86.846,LUX,
2041,,LUX,
2042,,LUX,
2043,,LUX,
2044,,LUX,
2045,87.431,LUX,
2046,,LUX,
2047,,LUX,
2048,,LUX,
2049,,LUX,
2050,88.012,LUX,
1960,58.631,LCA,
1961,59.457,LCA,
1962,60.266999999999996,LCA,
1963,61.055,LCA,
1964,61.816,LCA,
1965,62.538999999999994,LCA,
1966,63.211999999999996,LCA,
1967,63.833999999999996,LCA,
1968,64.406,LCA,
1969,64.935,LCA,
1970,65.435,LCA,
1971,65.92399999999999,LCA,
1972,66.417,LCA,
1973,66.922,LCA,
1974,67.441,LCA,
1975,67.96600000000001,LCA,
1976,68.482,LCA,
1977,68.972,LCA,
1978,69.422,LCA,
1979,69.828,LCA,
1980,70.189,LCA,
1981,70.51,LCA,
1982,70.80199999999999,LCA,
1983,71.075,LCA,
1984,71.335,LCA,
1985,71.586,LCA,
1986,71.831,LCA,
1987,72.069,LCA,
1988,72.3,LCA,
1989,72.527,LCA,
1990,72.748,LCA,
1991,72.965,LCA,
1992,73.175,LCA,
1993,73.37899999999999,LCA,
1994,73.578,LCA,
1995,73.775,LCA,
1996,73.971,LCA,
1997,74.168,LCA,
1998,74.367,LCA,
1999,74.567,LCA,
2000,74.766,LCA,
2001,74.96300000000001,LCA,
2002,75.153,LCA,
2003,75.335,LCA,
2004,75.507,LCA,
2005,75.667,LCA,
2006,75.813,LCA,
2007,75.94800000000001,LCA,
2008,76.074,LCA,
2009,76.194,LCA,
2010,76.311,LCA,
2011,76.431,LCA,
2012,76.556,LCA,
2013,76.688,LCA,
2014,76.829,LCA,
2015,76.977,LCA,
2016,77.13,LCA,
2017,77.283,LCA,
2018,77.434,LCA,
2019,77.58,LCA,
2020,,LCA,
2021,,LCA,
2022,,LCA,
2023,,LCA,
2024,,LCA,
2025,78.398,LCA,
2026,,LCA,
2027,,LCA,
2028,,LCA,
2029,,LCA,
2030,79.064,LCA,
2031,,LCA,
2032,,LCA,
2033,,LCA,
2034,,LCA,
2035,79.703,LCA,
2036,,LCA,
2037,,LCA,
2038,,LCA,
2039,,LCA,
2040,80.322,LCA,
2041,,LCA,
2042,,LCA,
2043,,LCA,
2044,,LCA,
2045,80.92699999999999,LCA,
2046,,LCA,
2047,,LCA,
2048,,LCA,
2049,,LCA,
2050,81.515,LCA,
1960,43.007,TUN,
1961,43.653,TUN,
1962,44.363,TUN,
1963,45.138999999999996,TUN,
1964,45.98,TUN,
1965,46.888999999999996,TUN,
1966,47.869,TUN,
1967,48.913000000000004,TUN,
1968,50.008,TUN,
1969,51.14,TUN,
1970,52.288000000000004,TUN,
1971,53.43,TUN,
1972,54.553000000000004,TUN,
1973,55.648,TUN,
1974,56.713,TUN,
1975,57.76,TUN,
1976,58.81399999999999,TUN,
1977,59.893,TUN,
1978,61.001000000000005,TUN,
1979,62.126999999999995,TUN,
1980,63.242,TUN,
1981,64.306,TUN,
1982,65.28699999999999,TUN,
1983,66.167,TUN,
1984,66.945,TUN,
1985,67.642,TUN,
1986,68.291,TUN,
1987,68.931,TUN,
1988,69.59100000000001,TUN,
1989,70.27600000000001,TUN,
1990,70.983,TUN,
1991,71.696,TUN,
1992,72.384,TUN,
1993,73.025,TUN,
1994,73.60600000000001,TUN,
1995,74.12,TUN,
1996,74.564,TUN,
1997,74.94800000000001,TUN,
1998,75.281,TUN,
1999,75.57,TUN,
2000,75.824,TUN,
2001,76.051,TUN,
2002,76.258,TUN,
2003,76.45100000000001,TUN,
2004,76.635,TUN,
2005,76.808,TUN,
2006,76.964,TUN,
2007,77.09899999999999,TUN,
2008,77.212,TUN,
2009,77.307,TUN,
2010,77.392,TUN,
2011,77.48,TUN,
2012,77.578,TUN,
2013,77.695,TUN,
2014,77.832,TUN,
2015,77.99,TUN,
2016,78.165,TUN,
2017,78.35,TUN,
2018,78.536,TUN,
2019,78.721,TUN,
2020,,TUN,
2021,,TUN,
2022,,TUN,
2023,,TUN,
2024,,TUN,
2025,79.759,TUN,
2026,,TUN,
2027,,TUN,
2028,,TUN,
2029,,TUN,
2030,80.54899999999999,TUN,
2031,,TUN,
2032,,TUN,
2033,,TUN,
2034,,TUN,
2035,81.27600000000001,TUN,
2036,,TUN,
2037,,TUN,
2038,,TUN,
2039,,TUN,
2040,81.964,TUN,
2041,,TUN,
2042,,TUN,
2043,,TUN,
2044,,TUN,
2045,82.63,TUN,
2046,,TUN,
2047,,TUN,
2048,,TUN,
2049,,TUN,
2050,83.26299999999999,TUN,
1960,66.383,BHS,
1961,66.564,BHS,
1962,66.744,BHS,
1963,66.925,BHS,
1964,67.112,BHS,
1965,67.309,BHS,
1966,67.51899999999999,BHS,
1967,67.743,BHS,
1968,67.979,BHS,
1969,68.225,BHS,
1970,68.477,BHS,
1971,68.732,BHS,
1972,68.983,BHS,
1973,69.227,BHS,
1974,69.459,BHS,
1975,69.676,BHS,
1976,69.87100000000001,BHS,
1977,70.048,BHS,
1978,70.21300000000001,BHS,
1979,70.37100000000001,BHS,
1980,70.536,BHS,
1981,70.719,BHS,
1982,70.93,BHS,
1983,71.176,BHS,
1984,71.459,BHS,
1985,71.78,BHS,
1986,72.137,BHS,
1987,72.52,BHS,
1988,72.91199999999999,BHS,
1989,73.303,BHS,
1990,73.678,BHS,
1991,74.025,BHS,
1992,74.33800000000001,BHS,
1993,74.608,BHS,
1994,74.831,BHS,
1995,75.0,BHS,
1996,75.11399999999999,BHS,
1997,75.179,BHS,
1998,75.204,BHS,
1999,75.196,BHS,
2000,75.16,BHS,
2001,75.101,BHS,
2002,75.025,BHS,
2003,74.942,BHS,
2004,74.859,BHS,
2005,74.782,BHS,
2006,74.715,BHS,
2007,74.65899999999999,BHS,
2008,74.619,BHS,
2009,74.6,BHS,
2010,74.61399999999999,BHS,
2011,74.67,BHS,
2012,74.771,BHS,
2013,74.914,BHS,
2014,75.093,BHS,
2015,75.296,BHS,
2016,75.509,BHS,
2017,75.718,BHS,
2018,75.911,BHS,
2019,76.081,BHS,
2020,,BHS,
2021,,BHS,
2022,,BHS,
2023,,BHS,
2024,,BHS,
2025,76.824,BHS,
2026,,BHS,
2027,,BHS,
2028,,BHS,
2029,,BHS,
2030,77.432,BHS,
2031,,BHS,
2032,,BHS,
2033,,BHS,
2034,,BHS,
2035,78.031,BHS,
2036,,BHS,
2037,,BHS,
2038,,BHS,
2039,,BHS,
2040,78.627,BHS,
2041,,BHS,
2042,,BHS,
2043,,BHS,
2044,,BHS,
2045,79.207,BHS,
2046,,BHS,
2047,,BHS,
2048,,BHS,
2049,,BHS,
2050,79.77600000000001,BHS,
1960,67.12899999999999,ABW,
1961,67.625,ABW,
1962,68.065,ABW,
1963,68.458,ABW,
1964,68.817,ABW,
1965,69.165,ABW,
1966,69.52600000000001,ABW,
1967,69.917,ABW,
1968,70.345,ABW,
1969,70.811,ABW,
1970,71.306,ABW,
1971,71.815,ABW,
1972,72.313,ABW,
1973,72.779,ABW,
1974,73.204,ABW,
1975,73.579,ABW,
1976,73.902,ABW,
1977,74.183,ABW,
1978,74.43,ABW,
1979,74.64699999999999,ABW,
1980,74.839,ABW,
1981,75.01,ABW,
1982,75.164,ABW,
1983,75.305,ABW,
1984,75.436,ABW,
1985,75.556,ABW,
1986,75.663,ABW,
1987,75.75399999999999,ABW,
1988,75.827,ABW,
1989,75.88600000000001,ABW,
1990,75.932,ABW,
1991,75.969,ABW,
1992,76.002,ABW,
1993,76.033,ABW,
1994,76.066,ABW,
1995,76.1,ABW,
1996,76.133,ABW,
1997,76.164,ABW,
1998,76.192,ABW,
1999,76.221,ABW,
2000,76.257,ABW,
2001,76.307,ABW,
2002,76.375,ABW,
2003,76.465,ABW,
2004,76.575,ABW,
2005,76.703,ABW,
2006,76.845,ABW,
2007,76.992,ABW,
2008,77.14,ABW,
2009,77.285,ABW,
2010,77.425,ABW,
2011,77.561,ABW,
2012,77.695,ABW,
2013,77.83,ABW,
2014,77.965,ABW,
2015,78.101,ABW,
2016,78.237,ABW,
2017,78.372,ABW,
2018,78.507,ABW,
2019,78.641,ABW,
2020,,ABW,
2021,,ABW,
2022,,ABW,
2023,,ABW,
2024,,ABW,
2025,79.417,ABW,
2026,,ABW,
2027,,ABW,
2028,,ABW,
2029,,ABW,
2030,80.047,ABW,
2031,,ABW,
2032,,ABW,
2033,,ABW,
2034,,ABW,
2035,80.669,ABW,
2036,,ABW,
2037,,ABW,
2038,,ABW,
2039,,ABW,
2040,81.262,ABW,
2041,,ABW,
2042,,ABW,
2043,,ABW,
2044,,ABW,
2045,81.842,ABW,
2046,,ABW,
2047,,ABW,
2048,,ABW,
2049,,ABW,
2050,82.412,ABW,
1960,40.954,MDG,
1961,41.434,MDG,
1962,41.912,MDG,
1963,42.385,MDG,
1964,42.855,MDG,
1965,43.324,MDG,
1966,43.795,MDG,
1967,44.272,MDG,
1968,44.755,MDG,
1969,45.24100000000001,MDG,
1970,45.731,MDG,
1971,46.218999999999994,MDG,
1972,46.703,MDG,
1973,47.176,MDG,
1974,47.636,MDG,
1975,48.08,MDG,
1976,48.512,MDG,
1977,48.931999999999995,MDG,
1978,49.333999999999996,MDG,
1979,49.714,MDG,
1980,50.049,MDG,
1981,50.317,MDG,
1982,50.51,MDG,
1983,50.637,MDG,
1984,50.718,MDG,
1985,50.788999999999994,MDG,
1986,50.891999999999996,MDG,
1987,51.066,MDG,
1988,51.341,MDG,
1989,51.731,MDG,
1990,52.243,MDG,
1991,52.869,MDG,
1992,53.577,MDG,
1993,54.333,MDG,
1994,55.118,MDG,
1995,55.913999999999994,MDG,
1996,56.708,MDG,
1997,57.493,MDG,
1998,58.262,MDG,
1999,59.001000000000005,MDG,
2000,59.699,MDG,
2001,60.348,MDG,
2002,60.952,MDG,
2003,61.516000000000005,MDG,
2004,62.043,MDG,
2005,62.54,MDG,
2006,63.015,MDG,
2007,63.478,MDG,
2008,63.937,MDG,
2009,64.396,MDG,
2010,64.857,MDG,
2011,65.319,MDG,
2012,65.777,MDG,
2013,66.226,MDG,
2014,66.664,MDG,
2015,67.09100000000001,MDG,
2016,67.506,MDG,
2017,67.90899999999999,MDG,
2018,68.301,MDG,
2019,68.682,MDG,
2020,,MDG,
2021,,MDG,
2022,,MDG,
2023,,MDG,
2024,,MDG,
2025,70.747,MDG,
2026,,MDG,
2027,,MDG,
2028,,MDG,
2029,,MDG,
2030,72.212,MDG,
2031,,MDG,
2032,,MDG,
2033,,MDG,
2034,,MDG,
2035,73.473,MDG,
2036,,MDG,
2037,,MDG,
2038,,MDG,
2039,,MDG,
2040,74.593,MDG,
2041,,MDG,
2042,,MDG,
2043,,MDG,
2044,,MDG,
2045,75.605,MDG,
2046,,MDG,
2047,,MDG,
2048,,MDG,
2049,,MDG,
2050,76.523,MDG,
1960,61.071999999999996,MKD,
1961,61.736999999999995,MKD,
1962,62.387,MKD,
1963,63.026,MKD,
1964,63.66,MKD,
1965,64.294,MKD,
1966,64.93,MKD,
1967,65.563,MKD,
1968,66.186,MKD,
1969,66.793,MKD,
1970,67.373,MKD,
1971,67.918,MKD,
1972,68.42,MKD,
1973,68.872,MKD,
1974,69.27,MKD,
1975,69.60600000000001,MKD,
1976,69.874,MKD,
1977,70.08,MKD,
1978,70.237,MKD,
1979,70.362,MKD,
1980,70.48,MKD,
1981,70.617,MKD,
1982,70.792,MKD,
1983,71.015,MKD,
1984,71.289,MKD,
1985,71.605,MKD,
1986,71.945,MKD,
1987,72.28399999999999,MKD,
1988,72.60300000000001,MKD,
1989,72.895,MKD,
1990,73.158,MKD,
1991,73.398,MKD,
1992,73.627,MKD,
1993,73.858,MKD,
1994,74.094,MKD,
1995,74.344,MKD,
1996,74.617,MKD,
1997,74.90899999999999,MKD,
1998,75.214,MKD,
1999,75.52,MKD,
2000,75.804,MKD,
2001,76.042,MKD,
2002,76.21600000000001,MKD,
2003,76.324,MKD,
2004,76.37,MKD,
2005,76.377,MKD,
2006,76.373,MKD,
2007,76.391,MKD,
2008,76.45100000000001,MKD,
2009,76.56,MKD,
2010,76.711,MKD,
2011,76.888,MKD,
2012,77.064,MKD,
2013,77.22,MKD,
2014,77.352,MKD,
2015,77.459,MKD,
2016,77.55,MKD,
2017,77.639,MKD,
2018,77.736,MKD,
2019,77.846,MKD,
2020,,MKD,
2021,,MKD,
2022,,MKD,
2023,,MKD,
2024,,MKD,
2025,78.652,MKD,
2026,,MKD,
2027,,MKD,
2028,,MKD,
2029,,MKD,
2030,79.298,MKD,
2031,,MKD,
2032,,MKD,
2033,,MKD,
2034,,MKD,
2035,79.921,MKD,
2036,,MKD,
2037,,MKD,
2038,,MKD,
2039,,MKD,
2040,80.542,MKD,
2041,,MKD,
2042,,MKD,
2043,,MKD,
2044,,MKD,
2045,81.148,MKD,
2046,,MKD,
2047,,MKD,
2048,,MKD,
2049,,MKD,
2050,81.732,MKD,
1960,70.18,HUN,
1961,71.2,HUN,
1962,70.14,HUN,
1963,71.22,HUN,
1964,71.86,HUN,
1965,71.54,HUN,
1966,72.24,HUN,
1967,72.05,HUN,
1968,71.95,HUN,
1969,72.06,HUN,
1970,72.12,HUN,
1971,72.1,HUN,
1972,72.62,HUN,
1973,72.54,HUN,
1974,72.27,HUN,
1975,72.44,HUN,
1976,72.59,HUN,
1977,73.08,HUN,
1978,72.8,HUN,
1979,73.17,HUN,
1980,72.77,HUN,
1981,72.95,HUN,
1982,73.23,HUN,
1983,73.02,HUN,
1984,73.19,HUN,
1985,73.08,HUN,
1986,73.23,HUN,
1987,73.8,HUN,
1988,74.08,HUN,
1989,73.8,HUN,
1990,73.7,HUN,
1991,73.91,HUN,
1992,73.86,HUN,
1993,73.88,HUN,
1994,74.31,HUN,
1995,74.55,HUN,
1996,74.79,HUN,
1997,75.22,HUN,
1998,75.186,HUN,
1999,75.21,HUN,
2000,75.6,HUN,
2001,76.5,HUN,
2002,76.6,HUN,
2003,76.5,HUN,
2004,76.9,HUN,
2005,76.9,HUN,
2006,77.4,HUN,
2007,77.3,HUN,
2008,77.8,HUN,
2009,77.9,HUN,
2010,78.1,HUN,
2011,78.7,HUN,
2012,78.7,HUN,
2013,79.1,HUN,
2014,79.4,HUN,
2015,79.0,HUN,
2016,79.7,HUN,
2017,79.3,HUN,
2018,79.6,HUN,
2019,79.3,HUN,
2020,,HUN,
2021,,HUN,
2022,,HUN,
2023,,HUN,
2024,,HUN,
2025,80.957,HUN,
2026,,HUN,
2027,,HUN,
2028,,HUN,
2029,,HUN,
2030,81.547,HUN,
2031,,HUN,
2032,,HUN,
2033,,HUN,
2034,,HUN,
2035,82.12200000000001,HUN,
2036,,HUN,
2037,,HUN,
2038,,HUN,
2039,,HUN,
2040,82.686,HUN,
2041,,HUN,
2042,,HUN,
2043,,HUN,
2044,,HUN,
2045,83.24600000000001,HUN,
2046,,HUN,
2047,,HUN,
2048,,HUN,
2049,,HUN,
2050,83.801,HUN,
1960,74.0,DNK,
1961,74.4,DNK,
1962,74.43,DNK,
1963,74.48,DNK,
1964,74.79,DNK,
1965,74.65,DNK,
1966,74.79,DNK,
1967,75.35,DNK,
1968,75.58,DNK,
1969,75.7,DNK,
1970,75.93,DNK,
1971,76.16,DNK,
1972,76.21,DNK,
1973,76.53,DNK,
1974,76.82,DNK,
1975,77.01,DNK,
1976,76.69,DNK,
1977,77.68,DNK,
1978,77.42,DNK,
1979,77.4,DNK,
1980,77.18,DNK,
1981,77.36,DNK,
1982,77.65,DNK,
1983,77.55,DNK,
1984,77.62,DNK,
1985,77.47,DNK,
1986,77.53,DNK,
1987,77.79,DNK,
1988,77.64,DNK,
1989,77.75,DNK,
1990,77.73,DNK,
1991,77.98,DNK,
1992,77.96,DNK,
1993,77.77,DNK,
1994,78.1,DNK,
1995,77.83,DNK,
1996,78.26,DNK,
1997,78.46,DNK,
1998,78.7,DNK,
1999,78.8,DNK,
2000,79.0,DNK,
2001,79.2,DNK,
2002,79.2,DNK,
2003,79.5,DNK,
2004,79.9,DNK,
2005,80.2,DNK,
2006,80.4,DNK,
2007,80.5,DNK,
2008,80.7,DNK,
2009,80.8,DNK,
2010,81.2,DNK,
2011,81.9,DNK,
2012,82.1,DNK,
2013,82.4,DNK,
2014,82.8,DNK,
2015,82.7,DNK,
2016,82.8,DNK,
2017,83.1,DNK,
2018,82.9,DNK,
2019,83.2,DNK,
2020,,DNK,
2021,,DNK,
2022,,DNK,
2023,,DNK,
2024,,DNK,
2025,83.566,DNK,
2026,,DNK,
2027,,DNK,
2028,,DNK,
2029,,DNK,
2030,84.152,DNK,
2031,,DNK,
2032,,DNK,
2033,,DNK,
2034,,DNK,
2035,84.727,DNK,
2036,,DNK,
2037,,DNK,
2038,,DNK,
2039,,DNK,
2040,85.291,DNK,
2041,,DNK,
2042,,DNK,
2043,,DNK,
2044,,DNK,
2045,85.851,DNK,
2046,,DNK,
2047,,DNK,
2048,,DNK,
2049,,DNK,
2050,86.405,DNK,
1960,38.983000000000004,SEN,
1961,39.150999999999996,SEN,
1962,39.244,SEN,
1963,39.272,SEN,
1964,39.256,SEN,
1965,39.228,SEN,
1966,39.222,SEN,
1967,39.278,SEN,
1968,39.43,SEN,
1969,39.708,SEN,
1970,40.143,SEN,
1971,40.757,SEN,
1972,41.534,SEN,
1973,42.45,SEN,
1974,43.483000000000004,SEN,
1975,44.6,SEN,
1976,45.761,SEN,
1977,46.928999999999995,SEN,
1978,48.074,SEN,
1979,49.174,SEN,
1980,50.233999999999995,SEN,
1981,51.272,SEN,
1982,52.313,SEN,
1983,53.361999999999995,SEN,
1984,54.403999999999996,SEN,
1985,55.41,SEN,
1986,56.343,SEN,
1987,57.17100000000001,SEN,
1988,57.868,SEN,
1989,58.422,SEN,
1990,58.817,SEN,
1991,59.048,SEN,
1992,59.14,SEN,
1993,59.13399999999999,SEN,
1994,59.063,SEN,
1995,58.97,SEN,
1996,58.896,SEN,
1997,58.873999999999995,SEN,
1998,58.931000000000004,SEN,
1999,59.091,SEN,
2000,59.368,SEN,
2001,59.763999999999996,SEN,
2002,60.253,SEN,
2003,60.812,SEN,
2004,61.428000000000004,SEN,
2005,62.093999999999994,SEN,
2006,62.806000000000004,SEN,
2007,63.553999999999995,SEN,
2008,64.322,SEN,
2009,65.08800000000001,SEN,
2010,65.829,SEN,
2011,66.521,SEN,
2012,67.152,SEN,
2013,67.717,SEN,
2014,68.21,SEN,
2015,68.634,SEN,
2016,68.999,SEN,
2017,69.324,SEN,
2018,69.627,SEN,
2019,69.918,SEN,
2020,,SEN,
2021,,SEN,
2022,,SEN,
2023,,SEN,
2024,,SEN,
2025,71.553,SEN,
2026,,SEN,
2027,,SEN,
2028,,SEN,
2029,,SEN,
2030,72.753,SEN,
2031,,SEN,
2032,,SEN,
2033,,SEN,
2034,,SEN,
2035,73.805,SEN,
2036,,SEN,
2037,,SEN,
