year,avg_life_exp,country_code,Country_Name
1970,44.771,MDG,
1971,45.257,MDG,
1972,45.735,MDG,
1973,46.203,MDG,
1974,46.656000000000006,MDG,
1975,47.093999999999994,MDG,
1976,47.516999999999996,MDG,
1977,47.926,MDG,
1978,48.317,MDG,
1979,48.683,MDG,
1980,49.005,MDG,
1981,49.26,MDG,
1982,49.442,MDG,
1983,49.56,MDG,
1984,49.63399999999999,MDG,
1985,49.693999999999996,MDG,
1986,49.781000000000006,MDG,
1987,49.931999999999995,MDG,
1988,50.176,MDG,
1989,50.53,MDG,
1990,51.003,MDG,
1991,51.595,MDG,
1992,52.278,MDG,
1993,53.022,MDG,
1994,53.808,MDG,
1995,54.61600000000001,MDG,
1996,55.43,MDG,
1997,56.239,MDG,
1998,57.028,MDG,
1999,57.782,MDG,
2000,58.485,MDG,
2001,59.129,MDG,
2002,59.717,MDG,
2003,60.256,MDG,
2004,60.751999999999995,MDG,
2005,61.211999999999996,MDG,
2006,61.65,MDG,
2007,62.07899999999999,MDG,
2008,62.50899999999999,MDG,
2009,62.943999999999996,MDG,
2010,63.388000000000005,MDG,
2011,63.836000000000006,MDG,
2012,64.28,MDG,
2013,64.71300000000001,MDG,
2014,65.133,MDG,
2015,65.539,MDG,
2016,65.931,MDG,
2017,66.311,MDG,
2018,66.681,MDG,
2019,67.041,MDG,
2020,,MDG,
2021,,MDG,
2022,,MDG,
2023,,MDG,
2024,,MDG,
2025,68.993,MDG,
2026,,MDG,
2027,,MDG,
2028,,MDG,
2029,,MDG,
2030,70.359,MDG,
2031,,MDG,
2032,,MDG,
2033,,MDG,
2034,,MDG,
2035,71.524,MDG,
2036,,MDG,
2037,,MDG,
2038,,MDG,
2039,,MDG,
2040,72.553,MDG,
2041,,MDG,
2042,,MDG,
2043,,MDG,
2044,,MDG,
2045,73.491,MDG,
2046,,MDG,
2047,,MDG,
2048,,MDG,
2049,,MDG,
2050,74.37100000000001,MDG,
1960,60.633,MKD,
1961,61.25899999999999,MKD,
1962,61.87,MKD,
1963,62.468999999999994,MKD,
1964,63.06,MKD,
1965,63.641999999999996,MKD,
1966,64.21600000000001,MKD,
1967,64.775,MKD,
1968,65.313,MKD,
1969,65.824,MKD,
1970,66.301,MKD,
1971,66.736,MKD,
1972,67.128,MKD,
1973,67.47399999999999,MKD,
1974,67.773,MKD,
1975,68.02,MKD,
1976,68.212,MKD,
1977,68.355,MKD,
1978,68.462,MKD,
1979,68.54899999999999,MKD,
1980,68.64,MKD,
1981,68.764,MKD,
1982,68.936,MKD,
1983,69.16199999999999,MKD,
1984,69.442,MKD,
1985,69.76,MKD,
1986,70.094,MKD,
1987,70.414,MKD,
1988,70.7,MKD,
1989,70.945,MKD,
1990,71.152,MKD,
1991,71.331,MKD,
1992,71.502,MKD,
1993,71.68,MKD,
1994,71.87100000000001,MKD,
1995,72.08,MKD,
1996,72.309,MKD,
1997,72.55,MKD,
1998,72.795,MKD,
1999,73.038,MKD,
2000,73.267,MKD,
2001,73.47,MKD,
2002,73.642,MKD,
2003,73.781,MKD,
2004,73.892,MKD,
2005,73.986,MKD,
2006,74.08,MKD,
2007,74.19,MKD,
2008,74.324,MKD,
2009,74.484,MKD,
2010,74.66199999999999,MKD,
2011,74.846,MKD,
2012,75.01899999999999,MKD,
2013,75.171,MKD,
2014,75.29899999999999,MKD,
2015,75.406,MKD,
2016,75.498,MKD,
2017,75.589,MKD,
2018,75.688,MKD,
2019,75.797,MKD,
2020,,MKD,
2021,,MKD,
2022,,MKD,
2023,,MKD,
2024,,MKD,
2025,76.595,MKD,
2026,,MKD,
2027,,MKD,
2028,,MKD,
2029,,MKD,
2030,77.258,MKD,
2031,,MKD,
2032,,MKD,
2033,,MKD,
2034,,MKD,
2035,77.922,MKD,
2036,,MKD,
2037,,MKD,
2038,,MKD,
2039,,MKD,
2040,78.598,MKD,
2041,,MKD,
2042,,MKD,
2043,,MKD,
2044,,MKD,
2045,79.275,MKD,
2046,,MKD,
2047,,MKD,
2048,,MKD,
2049,,MKD,
2050,79.94800000000001,MKD,
1960,68.0031707317073,HUN,
1961,68.9360975609756,HUN,
1962,67.86585365853661,HUN,
1963,68.8741463414634,HUN,
1964,69.38097560975609,HUN,
1965,69.0712195121951,HUN,
1966,69.8224390243902,HUN,
1967,69.4070731707317,HUN,
1968,69.230243902439,HUN,
1969,69.31463414634149,HUN,
1970,69.1646341463415,HUN,
1971,69.0524390243903,HUN,
1972,69.6646341463415,HUN,
1973,69.51804878048779,HUN,
1974,69.24804878048779,HUN,
1975,69.29,HUN,
1976,69.5731707317073,HUN,
1977,69.8480487804878,HUN,
1978,69.3939024390244,HUN,
1979,69.6153658536585,HUN,
1980,69.0617073170732,HUN,
1981,69.1392682926829,HUN,
1982,69.3578048780488,HUN,
1983,68.9736585365854,HUN,
1984,69.0258536585366,HUN,
1985,68.9721951219512,HUN,
1986,69.1734146341463,HUN,
1987,69.6512195121951,HUN,
1988,70.0234146341463,HUN,
1989,69.4617073170732,HUN,
1990,69.3156097560976,HUN,
1991,69.3770731707317,HUN,
1992,69.1170731707317,HUN,
1993,69.1012195121951,HUN,
1994,69.469756097561,HUN,
1995,69.7917073170732,HUN,
1996,70.3287804878049,HUN,
1997,70.7024390243902,HUN,
1998,70.5578048780488,HUN,
1999,70.6770731707317,HUN,
2000,71.2463414634146,HUN,
2001,72.24878048780491,HUN,
2002,72.3487804878049,HUN,
2003,72.3,HUN,
2004,72.64878048780491,HUN,
2005,72.64878048780491,HUN,
2006,73.0975609756098,HUN,
2007,73.1512195121951,HUN,
2008,73.7024390243903,HUN,
2009,73.9048780487805,HUN,
2010,74.2073170731707,HUN,
2011,74.85853658536591,HUN,
2012,75.0634146341463,HUN,
2013,75.5658536585366,HUN,
2014,75.7634146341463,HUN,
2015,75.56829268292691,HUN,
2016,76.0634146341464,HUN,
2017,75.8170731707317,HUN,
2018,76.0658536585366,HUN,
2019,76.0219512195122,HUN,
2020,,HUN,
2021,,HUN,
2022,,HUN,
2023,,HUN,
2024,,HUN,
2025,77.4955853658537,HUN,
2026,,HUN,
2027,,HUN,
2028,,HUN,
2029,,HUN,
2030,78.2177317073171,HUN,
2031,,HUN,
2032,,HUN,
2033,,HUN,
2034,,HUN,
2035,78.94434146341459,HUN,
2036,,HUN,
2037,,HUN,
2038,,HUN,
2039,,HUN,
2040,79.6701951219512,HUN,
2041,,HUN,
2042,,HUN,
2043,,HUN,
2044,,HUN,
2045,80.39921951219509,HUN,
2046,,HUN,
2047,,HUN,
2048,,HUN,
2049,,HUN,
2050,81.1350243902439,HUN,
1960,72.1765853658537,DNK,
1961,72.4382926829268,DNK,
1962,72.319756097561,DNK,
1963,72.4004878048781,DNK,
1964,72.4851219512195,DNK,
1965,72.37073170731709,DNK,
1966,72.44414634146341,DNK,
1967,72.9221951219512,DNK,
1968,73.12146341463409,DNK,
1969,73.2209756097561,DNK,
1970,73.3434146341463,DNK,
1971,73.4146341463415,DNK,
1972,73.4390243902439,DNK,
1973,73.6821951219512,DNK,
1974,73.8082926829268,DNK,
1975,74.0751219512195,DNK,
1976,73.739756097561,DNK,
1977,74.6324390243903,DNK,
1978,74.39292682926829,DNK,
1979,74.21926829268291,DNK,
1980,74.1017073170732,DNK,
1981,74.2304878048781,DNK,
1982,74.55121951219509,DNK,
1983,74.42048780487809,DNK,
1984,74.5621951219512,DNK,
1985,74.4275609756098,DNK,
1986,74.579756097561,DNK,
1987,74.69121951219509,DNK,
1988,74.77170731707321,DNK,
1989,74.799756097561,DNK,
1990,74.8053658536585,DNK,
1991,75.15780487804881,DNK,
1992,75.19414634146341,DNK,
1993,75.1168292682927,DNK,
1994,75.3751219512195,DNK,
1995,75.2126829268293,DNK,
1996,75.5914634146342,DNK,
1997,75.9451219512195,DNK,
1998,76.1390243902439,DNK,
1999,76.34146341463409,DNK,
2000,76.5926829268293,DNK,
2001,76.7926829268293,DNK,
2002,76.89512195121951,DNK,
2003,77.14390243902442,DNK,
2004,77.4926829268293,DNK,
2005,77.8439024390244,DNK,
2006,78.0951219512195,DNK,
2007,78.1951219512195,DNK,
2008,78.4463414634146,DNK,
2009,78.5975609756098,DNK,
2010,79.1,DNK,
2011,79.8,DNK,
2012,80.05121951219509,DNK,
2013,80.3,DNK,
2014,80.7,DNK,
2015,80.7024390243902,DNK,
2016,80.85365853658541,DNK,
2017,81.10243902439029,DNK,
2018,80.95365853658541,DNK,
2019,81.2024390243903,DNK,
2020,,DNK,
2021,,DNK,
2022,,DNK,
2023,,DNK,
2024,,DNK,
2025,81.7251707317073,DNK,
2026,,DNK,
2027,,DNK,
2028,,DNK,
2029,,DNK,
2030,82.46124390243901,DNK,
2031,,DNK,
2032,,DNK,
2033,,DNK,
2034,,DNK,
2035,83.1919512195122,DNK,
2036,,DNK,
2037,,DNK,
2038,,DNK,
2039,,DNK,
2040,83.88246341463409,DNK,
2041,,DNK,
2042,,DNK,
2043,,DNK,
2044,,DNK,
2045,84.5116097560976,DNK,
2046,,DNK,
2047,,DNK,
2048,,DNK,
2049,,DNK,
2050,85.103,DNK,
1960,38.223,SEN,
1961,38.38,SEN,
1962,38.461999999999996,SEN,
1963,38.477,SEN,
1964,38.449,SEN,
1965,38.407,SEN,
1966,38.385999999999996,SEN,
1967,38.424,SEN,
1968,38.558,SEN,
1969,38.816,SEN,
1970,39.227,SEN,
1971,39.814,SEN,
1972,40.562,SEN,
1973,41.445,SEN,
1974,42.442,SEN,
1975,43.521,SEN,
1976,44.641000000000005,SEN,
1977,45.766999999999996,SEN,
1978,46.869,SEN,
1979,47.927,SEN,
1980,48.943999999999996,SEN,
1981,49.94,SEN,
1982,50.938,SEN,
1983,51.945,SEN,
1984,52.946000000000005,SEN,
1985,53.913999999999994,SEN,
1986,54.813,SEN,
1987,55.61,SEN,
1988,56.283,SEN,
1989,56.818000000000005,SEN,
1990,57.202,SEN,
1991,57.43,SEN,
1992,57.528999999999996,SEN,
1993,57.535,SEN,
1994,57.48,SEN,
1995,57.403999999999996,SEN,
1996,57.342,SEN,
1997,57.323,SEN,
1998,57.376000000000005,SEN,
1999,57.523,SEN,
2000,57.787,SEN,
2001,58.177,SEN,
2002,58.675,SEN,
2003,59.25899999999999,SEN,
2004,59.912,SEN,
2005,60.62,SEN,
2006,61.365,SEN,
2007,62.126000000000005,SEN,
2008,62.88,SEN,
2009,63.607,SEN,
2010,64.28399999999999,SEN,
2011,64.898,SEN,
2012,65.44800000000001,SEN,
2013,65.939,SEN,
2014,66.37,SEN,
2015,66.747,SEN,
2016,67.078,SEN,
2017,67.38,SEN,
2018,67.665,SEN,
2019,67.941,SEN,
2020,,SEN,
2021,,SEN,
2022,,SEN,
2023,,SEN,
2024,,SEN,
2025,69.501,SEN,
2026,,SEN,
2027,,SEN,
2028,,SEN,
2029,,SEN,
2030,70.62,SEN,
2031,,SEN,
2032,,SEN,
2033,,SEN,
2034,,SEN,
2035,71.596,SEN,
2036,,SEN,
2037,,SEN,
2038,,SEN,
2039,,SEN,
2040,72.485,SEN,
2041,,SEN,
2042,,SEN,
2043,,SEN,
2044,,SEN,
2045,73.312,SEN,
2046,,SEN,
2047,,SEN,
2048,,SEN,
2049,,SEN,
2050,74.094,SEN,
1960,58.639024390243904,NCL,
1961,59.0390243902439,NCL,
1962,59.4390243902439,NCL,
1963,59.887804878048804,NCL,
1964,60.3365853658537,NCL,
1965,60.785365853658504,NCL,
1966,61.23414634146339,NCL,
1967,61.6829268292683,NCL,
1968,62.1317073170732,NCL,
1969,62.5804878048781,NCL,
1970,63.02926829268289,NCL,
1971,63.478048780487796,NCL,
1972,63.92682926829271,NCL,
1973,64.3756097560976,NCL,
1974,64.8243902439024,NCL,
1975,65.2731707317073,NCL,
1976,65.7219512195122,NCL,
1977,66.1707317073171,NCL,
1978,66.3036585365854,NCL,
1979,66.4365853658537,NCL,
1980,66.569512195122,NCL,
1981,66.7024390243903,NCL,
1982,66.91951219512201,NCL,
1983,68.5878048780488,NCL,
1984,68.0634146341464,NCL,
1985,68.7658536585366,NCL,
1986,69.0634146341463,NCL,
1987,69.4268292682927,NCL,
1988,69.4536585365854,NCL,
1989,69.0853658536585,NCL,
1990,70.48536585365851,NCL,
1991,70.3585365853659,NCL,
1992,71.6146341463415,NCL,
1993,71.6560975609756,NCL,
1994,70.6731707317073,NCL,
1995,72.009756097561,NCL,
1996,71.9975609756098,NCL,
1997,71.7390243902439,NCL,
1998,74.37560975609759,NCL,
1999,73.87560975609759,NCL,
2000,75.16341463414629,NCL,
2001,74.8317073170732,NCL,
2002,75.10243902439029,NCL,
2003,75.2707317073171,NCL,
2004,75.4707317073171,NCL,
2005,75.7219512195122,NCL,
2006,76.07560975609759,NCL,
2007,76.4780487804878,NCL,
2008,76.6804878048781,NCL,
2009,76.9804878048781,NCL,
2010,77.28048780487809,NCL,
2011,76.63170731707321,NCL,
2012,77.07804878048779,NCL,
2013,77.1780487804878,NCL,
2014,77.2365853658537,NCL,
2015,77.28048780487809,NCL,
2016,76.9317073170732,NCL,
2017,77.5390243902439,NCL,
2018,77.4341463414634,NCL,
2019,77.6341463414634,NCL,
2020,,NCL,
2021,,NCL,
2022,,NCL,
2023,,NCL,
2024,,NCL,
2025,78.6105609756098,NCL,
2026,,NCL,
2027,,NCL,
2028,,NCL,
2029,,NCL,
2030,79.45292682926829,NCL,
2031,,NCL,
2032,,NCL,
2033,,NCL,
2034,,NCL,
2035,80.2752195121951,NCL,
2036,,NCL,
2037,,NCL,
2038,,NCL,
2039,,NCL,
2040,81.0918292682927,NCL,
2041,,NCL,
2042,,NCL,
2043,,NCL,
2044,,NCL,
2045,81.90363414634149,NCL,
2046,,NCL,
2047,,NCL,
2048,,NCL,
2049,,NCL,
2050,82.6949268292683,NCL,
1960,69.618,CYP,
1961,69.949,CYP,
1962,70.27199999999999,CYP,
1963,70.587,CYP,
1964,70.895,CYP,
1965,71.197,CYP,
1966,71.491,CYP,
1967,71.77600000000001,CYP,
1968,72.05199999999999,CYP,
1969,72.318,CYP,
1970,72.57600000000001,CYP,
1971,72.825,CYP,
1972,73.067,CYP,
1973,73.30199999999999,CYP,
1974,73.53,CYP,
1975,73.753,CYP,
1976,73.971,CYP,
1977,74.183,CYP,
1978,74.39,CYP,
1979,74.592,CYP,
1980,74.79,CYP,
1981,74.983,CYP,
1982,75.173,CYP,
1983,75.358,CYP,
1984,75.54,CYP,
1985,75.718,CYP,
1986,75.893,CYP,
1987,76.064,CYP,
1988,76.23100000000001,CYP,
1989,76.39399999999999,CYP,
1990,76.554,CYP,
1991,76.712,CYP,
1992,76.866,CYP,
1993,77.017,CYP,
1994,77.166,CYP,
1995,77.312,CYP,
1996,77.456,CYP,
1997,77.598,CYP,
1998,77.738,CYP,
1999,77.875,CYP,
2000,78.009,CYP,
2001,78.139,CYP,
2002,78.264,CYP,
2003,78.385,CYP,
2004,78.506,CYP,
2005,78.63,CYP,
2006,78.764,CYP,
2007,78.91,CYP,
2008,79.071,CYP,
2009,79.245,CYP,
2010,79.43,CYP,
2011,79.62100000000001,CYP,
2012,79.812,CYP,
2013,79.999,CYP,
2014,80.178,CYP,
2015,80.35,CYP,
2016,80.513,CYP,
2017,80.672,CYP,
2018,80.828,CYP,
2019,80.982,CYP,
2020,,CYP,
2021,,CYP,
2022,,CYP,
2023,,CYP,
2024,,CYP,
2025,81.89699999999999,CYP,
2026,,CYP,
2027,,CYP,
2028,,CYP,
2029,,CYP,
2030,82.662,CYP,
2031,,CYP,
2032,,CYP,
2033,,CYP,
2034,,CYP,
2035,83.412,CYP,
2036,,CYP,
2037,,CYP,
2038,,CYP,
2039,,CYP,
2040,84.105,CYP,
2041,,CYP,
2042,,CYP,
2043,,CYP,
2044,,CYP,
2045,84.73200000000001,CYP,
2046,,CYP,
2047,,CYP,
2048,,CYP,
2049,,CYP,
2050,85.318,CYP,
1960,36.249,CAF,
1961,36.715,CAF,
1962,37.19,CAF,
1963,37.683,CAF,
1964,38.201,CAF,
1965,38.754,CAF,
1966,39.355,CAF,
1967,40.005,CAF,
1968,40.703,CAF,
1969,41.443999999999996,CAF,
1970,42.223,CAF,
1971,43.036,CAF,
1972,43.86600000000001,CAF,
1973,44.695,CAF,
1974,45.504,CAF,
1975,46.275,CAF,
1976,46.992,CAF,
1977,47.648,CAF,
1978,48.233000000000004,CAF,
1979,48.736999999999995,CAF,
1980,49.153,CAF,
1981,49.476000000000006,CAF,
1982,49.713,CAF,
1983,49.872,CAF,
1984,49.955,CAF,
1985,49.966,CAF,
1986,49.912,CAF,
1987,49.797,CAF,
1988,49.623999999999995,CAF,
1989,49.397,CAF,
1990,49.104,CAF,
1991,48.728,CAF,
1992,48.266999999999996,CAF,
1993,47.731,CAF,
1994,47.143,CAF,
1995,46.53,CAF,
1996,45.922,CAF,
1997,45.353,CAF,
1998,44.857,CAF,
1999,44.461000000000006,CAF,
2000,44.19,CAF,
2001,44.06100000000001,CAF,
2002,44.063,CAF,
2003,44.181999999999995,CAF,
2004,44.413000000000004,CAF,
2005,44.744,CAF,
2006,45.158,CAF,
2007,45.636,CAF,
2008,46.161,CAF,
2009,46.718999999999994,CAF,
2010,47.312,CAF,
2011,47.95,CAF,
2012,48.638000000000005,CAF,
2013,49.371,CAF,
2014,50.129,CAF,
2015,50.881,CAF,
2016,51.593,CAF,
2017,52.24,CAF,
2018,52.805,CAF,
2019,53.283,CAF,
2020,,CAF,
2021,,CAF,
2022,,CAF,
2023,,CAF,
2024,,CAF,
2025,55.178999999999995,CAF,
2026,,CAF,
2027,,CAF,
2028,,CAF,
2029,,CAF,
2030,56.70399999999999,CAF,
2031,,CAF,
2032,,CAF,
2033,,CAF,
2034,,CAF,
2035,58.121,CAF,
2036,,CAF,
2037,,CAF,
2038,,CAF,
2039,,CAF,
2040,59.422,CAF,
2041,,CAF,
2042,,CAF,
2043,,CAF,
2044,,CAF,
2045,60.592,CAF,
2046,,CAF,
2047,,CAF,
2048,,CAF,
2049,,CAF,
2050,61.641999999999996,CAF,
1960,,FRO,
1961,,FRO,
1962,,FRO,
1963,,FRO,
1964,,FRO,
1965,,FRO,
1966,,FRO,
1967,,FRO,
1968,,FRO,
1969,,FRO,
1970,,FRO,
1971,,FRO,
1972,,FRO,
1973,74.4975609756098,FRO,
1974,,FRO,
1975,,FRO,
1976,,FRO,
1977,,FRO,
1978,75.98536585365851,FRO,
1979,,FRO,
1980,,FRO,
1981,,FRO,
1982,,FRO,
1983,,FRO,
1984,,FRO,
1985,,FRO,
1986,75.2146341463415,FRO,
1987,75.4658536585366,FRO,
1988,75.7146341463415,FRO,
1989,75.9146341463415,FRO,
1990,76.16585365853659,FRO,
1991,76.4146341463415,FRO,
1992,76.6146341463415,FRO,
1993,76.8658536585366,FRO,
1994,77.1170731707317,FRO,
1995,77.36829268292679,FRO,
1996,77.5707317073171,FRO,
1997,77.8243902439025,FRO,
1998,78.0268292682927,FRO,
1999,78.28048780487809,FRO,
2000,78.4341463414634,FRO,
2001,78.6365853658537,FRO,
2002,78.8390243902439,FRO,
2003,78.990243902439,FRO,
2004,79.19024390243901,FRO,
2005,79.4414634146342,FRO,
2006,79.69024390243901,FRO,
2007,79.9414634146342,FRO,
2008,80.1390243902439,FRO,
2009,80.3878048780488,FRO,
2010,80.6390243902439,FRO,
2011,80.8878048780488,FRO,
2012,81.090243902439,FRO,
2013,81.34146341463409,FRO,
2014,81.5926829268293,FRO,
2015,81.8439024390244,FRO,
2016,82.04390243902441,FRO,
2017,82.2951219512195,FRO,
2018,82.4951219512195,FRO,
2019,82.7463414634146,FRO,
2020,,FRO,
2021,,FRO,
2022,,FRO,
2023,,FRO,
2024,,FRO,
2025,,FRO,
2026,,FRO,
2027,,FRO,
2028,,FRO,
2029,,FRO,
2030,,FRO,
2031,,FRO,
2032,,FRO,
2033,,FRO,
2034,,FRO,
2035,,FRO,
2036,,FRO,
2037,,FRO,
2038,,FRO,
2039,,FRO,
2040,,FRO,
2041,,FRO,
2042,,FRO,
2043,,FRO,
2044,,FRO,
2045,,FRO,
2046,,FRO,
2047,,FRO,
2048,,FRO,
2049,,FRO,
2050,,FRO,
1960,,IMN,
1961,,IMN,
1962,,IMN,
1963,,IMN,
1964,,IMN,
1965,,IMN,
1966,,IMN,
1967,,IMN,
1968,,IMN,
1969,,IMN,
1970,,IMN,
1971,,IMN,
1972,,IMN,
1973,,IMN,
1974,,IMN,
1975,,IMN,
1976,,IMN,
1977,,IMN,
1978,,IMN,
1979,,IMN,
1980,,IMN,
1981,,IMN,
1982,,IMN,
1983,,IMN,
1984,,IMN,
1985,,IMN,
1986,,IMN,
1987,,IMN,
1988,,IMN,
1989,,IMN,
1990,,IMN,
1991,,IMN,
1992,,IMN,
1993,,IMN,
1994,76.5292682926829,IMN,
1995,,IMN,
1996,,IMN,
1997,,IMN,
1998,,IMN,
1999,,IMN,
2000,,IMN,
2001,,IMN,
2002,77.9658536585366,IMN,
2003,,IMN,
2004,,IMN,
2005,,IMN,
2006,,IMN,
2007,,IMN,
2008,,IMN,
2009,,IMN,
2010,,IMN,
2011,,IMN,
2012,,IMN,
2013,,IMN,
2014,,IMN,
2015,,IMN,
2016,,IMN,
2017,,IMN,
2018,,IMN,
2019,,IMN,
2020,,IMN,
2021,,IMN,
2022,,IMN,
2023,,IMN,
2024,,IMN,
2025,,IMN,
2026,,IMN,
2027,,IMN,
2028,,IMN,
2029,,IMN,
2030,,IMN,
2031,,IMN,
2032,,IMN,
2033,,IMN,
2034,,IMN,
2035,,IMN,
2036,,IMN,
2037,,IMN,
2038,,IMN,
2039,,IMN,
2040,,IMN,
2041,,IMN,
2042,,IMN,
2043,,IMN,
2044,,IMN,
2045,,IMN,
2046,,IMN,
2047,,IMN,
2048,,IMN,
2049,,IMN,
2050,,IMN,
1960,58.3675853658537,KAZ,
1961,58.7815853658537,KAZ,
1962,59.1995609756098,KAZ,
1963,59.61953658536589,KAZ,
1964,60.038000000000004,KAZ,
1965,60.4519512195122,KAZ,
1966,60.8554146341463,KAZ,
1967,61.2433902439024,KAZ,
1968,61.6128780487805,KAZ,
1969,61.959878048780496,KAZ,
1970,62.2793902439024,KAZ,
1971,62.5669024390244,KAZ,
1972,62.82592682926829,KAZ,
1973,63.06092682926829,KAZ,
1974,63.27992682926829,KAZ,
1975,63.4918780487805,KAZ,
1976,63.70926829268289,KAZ,
1977,63.9400975609756,KAZ,
1978,64.1919024390244,KAZ,
1979,64.46673170731711,KAZ,
1980,66.6243902439025,KAZ,
1981,66.70609756097559,KAZ,
1982,66.7878048780488,KAZ,
1983,67.6621951219512,KAZ,
1984,68.5365853658537,KAZ,
1985,68.5365853658537,KAZ,
1986,68.91341463414629,KAZ,
1987,69.290243902439,KAZ,
1988,68.8487804878049,KAZ,
1989,68.290243902439,KAZ,
1990,68.33658536585371,KAZ,
1991,67.6,KAZ,
1992,67.4,KAZ,
1993,65.4,KAZ,
1994,64.9,KAZ,
1995,63.5,KAZ,
1996,63.6,KAZ,
1997,64.0,KAZ,
1998,64.5,KAZ,
1999,65.63,KAZ,
2000,65.45,KAZ,
2001,65.76,KAZ,
2002,65.95,KAZ,
2003,65.74,KAZ,
2004,66.06,KAZ,
2005,65.86,KAZ,
2006,66.15,KAZ,
2007,66.34,KAZ,
2008,67.11,KAZ,
2009,68.39,KAZ,
2010,68.45,KAZ,
2011,68.69,KAZ,
2012,69.52,KAZ,
2013,70.62,KAZ,
2014,71.44,KAZ,
2015,71.97,KAZ,
2016,72.41,KAZ,
2017,72.95,KAZ,
2018,73.15,KAZ,
2019,73.18,KAZ,
2020,,KAZ,
2021,,KAZ,
2022,,KAZ,
2023,,KAZ,
2024,,KAZ,
2025,74.00921951219509,KAZ,
2026,,KAZ,
2027,,KAZ,
2028,,KAZ,
2029,,KAZ,
2030,74.69660975609759,KAZ,
2031,,KAZ,
2032,,KAZ,
2033,,KAZ,
2034,,KAZ,
2035,75.402,KAZ,
2036,,KAZ,
2037,,KAZ,
2038,,KAZ,
2039,,KAZ,
2040,76.1093170731707,KAZ,
2041,,KAZ,
2042,,KAZ,
2043,,KAZ,
2044,,KAZ,
2045,76.8254146341463,KAZ,
2046,,KAZ,
2047,,KAZ,
2048,,KAZ,
2049,,KAZ,
2050,77.54590243902442,KAZ,
1960,68.7196097560976,PRI,
1961,68.9431707317073,PRI,
1962,69.1454390243903,PRI,
1963,69.35600000000001,PRI,
1964,69.5932926829268,PRI,
1965,69.870756097561,PRI,
1966,70.1867073170732,PRI,
1967,70.52351219512201,PRI,
1968,70.86414634146341,PRI,
1969,71.20260975609759,PRI,
1970,71.5355365853659,PRI,
1971,71.85909756097558,PRI,
1972,72.1694634146342,PRI,
1973,72.4647317073171,PRI,
1974,72.73790243902441,PRI,
1975,72.9824634146342,PRI,
1976,73.1908292682927,PRI,
1977,73.3613170731707,PRI,
1978,73.49873170731709,PRI,
1979,73.6064390243902,PRI,
1980,73.700243902439,PRI,
1981,73.7974634146342,PRI,
1982,73.9085853658537,PRI,
1983,74.0366341463415,PRI,
1984,74.17763414634149,PRI,
1985,74.3091951219512,PRI,
1986,74.4003902439025,PRI,
1987,74.4309756097561,PRI,
1988,74.3940975609756,PRI,
1989,74.2989512195122,PRI,
1990,74.1691707317073,PRI,
1991,74.03880487804881,PRI,
1992,73.9463658536585,PRI,
1993,73.9208780487805,PRI,
1994,73.97690243902441,PRI,
1995,74.1245609756098,PRI,
1996,74.3614634146342,PRI,
1997,74.66404878048779,PRI,
1998,75.0072926829268,PRI,
1999,75.37548780487799,PRI,
2000,76.68926829268291,PRI,
2001,77.06682926829271,PRI,
2002,77.7604878048781,PRI,
2003,78.07121951219509,PRI,
2004,78.1758536585366,PRI,
2005,78.2960975609756,PRI,
2006,78.4163414634146,PRI,
2007,78.4258536585366,PRI,
2008,77.9629268292683,PRI,
2009,78.191,PRI,
2010,78.41909756097559,PRI,
2011,78.6406585365854,PRI,
2012,78.8475853658537,PRI,
2013,79.03434146341459,PRI,
2014,79.2024634146342,PRI,
2015,79.353487804878,PRI,
2016,79.4949756097561,PRI,
2017,79.63453658536591,PRI,
2018,79.7781951219512,PRI,
2019,79.92851219512201,PRI,
2020,,PRI,
2021,,PRI,
2022,,PRI,
2023,,PRI,
2024,,PRI,
2025,80.9337317073171,PRI,
2026,,PRI,
2027,,PRI,
2028,,PRI,
2029,,PRI,
2030,81.7646829268293,PRI,
2031,,PRI,
2032,,PRI,
2033,,PRI,
2034,,PRI,
2035,82.52397560975609,PRI,
2036,,PRI,
2037,,PRI,
2038,,PRI,
2039,,PRI,
2040,83.193512195122,PRI,
2041,,PRI,
2042,,PRI,
2043,,PRI,
2044,,PRI,
2045,83.8199512195122,PRI,
2046,,PRI,
2047,,PRI,
2048,,PRI,
2049,,PRI,
2050,84.4193902439025,PRI,
1960,41.82,BOL,
1961,42.15,BOL,
1962,42.49,BOL,
1963,42.84,BOL,
1964,43.199,BOL,
1965,43.568000000000005,BOL,
1966,43.946999999999996,BOL,
1967,44.336999999999996,BOL,
1968,44.736999999999995,BOL,
1969,45.147,BOL,
1970,45.568000000000005,BOL,
1971,45.998999999999995,BOL,
1972,46.441,BOL,
1973,46.893,BOL,
1974,47.355,BOL,
1975,47.828,BOL,
1976,48.312,BOL,
1977,48.806000000000004,BOL,
1978,49.31,BOL,
1979,49.824,BOL,
1980,50.349,BOL,
1981,50.883,BOL,
1982,51.427,BOL,
1983,51.98,BOL,
1984,52.543,BOL,
1985,53.115,BOL,
1986,53.695,BOL,
1987,54.284,BOL,
1988,54.881,BOL,
1989,55.486000000000004,BOL,
1990,56.099,BOL,
1991,56.721000000000004,BOL,
1992,57.351000000000006,BOL,
1993,57.989,BOL,
1994,58.631,BOL,
1995,59.276,BOL,
1996,59.922,BOL,
1997,60.566,BOL,
